statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2021;DLAND;Bundesländer;06;Hessen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS12;15 bis unter 20 Jahre;3652;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2021;DLAND;Bundesländer;11;Berlin;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;8578;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2019;DLAND;Bundesländer;03;Niedersachsen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS12;15 bis unter 20 Jahre;4373;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2023;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;10825;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2021;DLAND;Bundesländer;05;Nordrhein-Westfalen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;328918;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2019;DLAND;Bundesländer;08;Baden-Württemberg;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;50072;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2023;DLAND;Bundesländer;11;Berlin;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;32806;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2023;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS12;15 bis unter 20 Jahre;1637;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2021;DLAND;Bundesländer;03;Niedersachsen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS13;15 bis unter 25 Jahre;23471;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2024;DLAND;Bundesländer;12;Brandenburg;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;21807;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2022;DLAND;Bundesländer;10;Saarland;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS12;15 bis unter 20 Jahre;501;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2017;DLAND;Bundesländer;09;Bayern;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;21440;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2023;DLAND;Bundesländer;11;Berlin;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;57667;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2021;DLAND;Bundesländer;07;Rheinland-Pfalz;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;27347;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2020;DLAND;Bundesländer;06;Hessen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;34704;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2021;DLAND;Bundesländer;07;Rheinland-Pfalz;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;32135;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2017;DLAND;Bundesländer;10;Saarland;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;6846;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2022;DLAND;Bundesländer;12;Brandenburg;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;20601;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2020;DLAND;Bundesländer;06;Hessen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;71700;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2022;DLAND;Bundesländer;04;Bremen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS13;15 bis unter 25 Jahre;3319;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2022;DLAND;Bundesländer;14;Sachsen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;8259;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2020;DLAND;Bundesländer;07;Rheinland-Pfalz;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS12;15 bis unter 20 Jahre;2550;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2017;DLAND;Bundesländer;09;Bayern;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS12;15 bis unter 20 Jahre;5233;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2018;DLAND;Bundesländer;09;Bayern;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;63090;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2020;DLAND;Bundesländer;02;Hamburg;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;20218;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2022;DLAND;Bundesländer;01;Schleswig-Holstein;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;19007;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2018;DLAND;Bundesländer;09;Bayern;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;52689;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2022;DLAND;Bundesländer;01;Schleswig-Holstein;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;22555;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2020;DLAND;Bundesländer;07;Rheinland-Pfalz;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS13;15 bis unter 25 Jahre;12396;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2021;DLAND;Bundesländer;02;Hamburg;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;3612;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2019;DLAND;Bundesländer;16;Thüringen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS12;15 bis unter 20 Jahre;1263;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2020;DLAND;Bundesländer;05;Nordrhein-Westfalen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;51276;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2021;DLAND;Bundesländer;14;Sachsen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;51237;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2022;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS13;15 bis unter 25 Jahre;5668;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2019;DLAND;Bundesländer;08;Baden-Württemberg;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;44570;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2017;DLAND;Bundesländer;08;Baden-Württemberg;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;62448;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2022;DLAND;Bundesländer;14;Sachsen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;23033;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2021;DLAND;Bundesländer;16;Thüringen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS13;15 bis unter 25 Jahre;5267;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2018;DLAND;Bundesländer;09;Bayern;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;48714;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2018;DLAND;Bundesländer;08;Baden-Württemberg;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS12;15 bis unter 20 Jahre;3043;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2019;DLAND;Bundesländer;07;Rheinland-Pfalz;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;6189;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2021;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;4289;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2021;DLAND;Bundesländer;04;Bremen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS12;15 bis unter 20 Jahre;637;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2019;DLAND;Bundesländer;06;Hessen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;47335;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2019;DLAND;Bundesländer;05;Nordrhein-Westfalen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS12;15 bis unter 20 Jahre;10574;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2020;DLAND;Bundesländer;16;Thüringen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;4994;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2021;DLAND;Bundesländer;16;Thüringen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;17494;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2021;DLAND;Bundesländer;03;Niedersachsen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;99687;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2023;DLAND;Bundesländer;02;Hamburg;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;15002;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2023;DLAND;Bundesländer;11;Berlin;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;79280;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2023;DLAND;Bundesländer;11;Berlin;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS12;15 bis unter 20 Jahre;4067;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2021;DLAND;Bundesländer;05;Nordrhein-Westfalen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS13;15 bis unter 25 Jahre;59085;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2023;DLAND;Bundesländer;10;Saarland;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS13;15 bis unter 25 Jahre;2513;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2022;DLAND;Bundesländer;12;Brandenburg;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS12;15 bis unter 20 Jahre;1397;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2024;DLAND;Bundesländer;10;Saarland;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;8955;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2022;DLAND;Bundesländer;10;Saarland;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;12839;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2021;DLAND;Bundesländer;05;Nordrhein-Westfalen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;150195;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2023;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;16756;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2018;DLAND;Bundesländer;08;Baden-Württemberg;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;14104;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2021;DLAND;Bundesländer;01;Schleswig-Holstein;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;34052;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2021;DLAND;Bundesländer;05;Nordrhein-Westfalen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;247648;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2021;DLAND;Bundesländer;15;Sachsen-Anhalt;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS12;15 bis unter 20 Jahre;1548;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2020;DLAND;Bundesländer;16;Thüringen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS12;15 bis unter 20 Jahre;1408;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2022;DLAND;Bundesländer;14;Sachsen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;33173;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2021;DLAND;Bundesländer;15;Sachsen-Anhalt;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;3935;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2020;DLAND;Bundesländer;08;Baden-Württemberg;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;56086;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2019;DLAND;Bundesländer;08;Baden-Württemberg;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS13;15 bis unter 25 Jahre;17909;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2022;DLAND;Bundesländer;01;Schleswig-Holstein;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS12;15 bis unter 20 Jahre;1618;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2020;DLAND;Bundesländer;08;Baden-Württemberg;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;92303;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2022;DLAND;Bundesländer;02;Hamburg;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS13;15 bis unter 25 Jahre;5414;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2022;DLAND;Bundesländer;12;Brandenburg;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;4068;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2020;DLAND;Bundesländer;05;Nordrhein-Westfalen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS12;15 bis unter 20 Jahre;11687;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2025;DLAND;Bundesländer;09;Bayern;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;76783;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2020;DLAND;Bundesländer;04;Bremen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;16164;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2022;DLAND;Bundesländer;03;Niedersachsen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;74381;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2022;DLAND;Bundesländer;03;Niedersachsen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;51355;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2024;DLAND;Bundesländer;10;Saarland;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;13902;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2022;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;23109;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2023;DLAND;Bundesländer;10;Saarland;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;1908;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2019;DLAND;Bundesländer;12;Brandenburg;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;4229;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2021;DLAND;Bundesländer;15;Sachsen-Anhalt;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;10261;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2019;DLAND;Bundesländer;06;Hessen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;28561;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2020;DLAND;Bundesländer;01;Schleswig-Holstein;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;19359;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2017;DLAND;Bundesländer;15;Sachsen-Anhalt;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;22849;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2024;DLAND;Bundesländer;07;Rheinland-Pfalz;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;43187;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2017;DLAND;Bundesländer;02;Hamburg;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;21330;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2022;DLAND;Bundesländer;15;Sachsen-Anhalt;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;19860;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2022;DLAND;Bundesländer;16;Thüringen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;10413;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2025;DLAND;Bundesländer;09;Bayern;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;120588;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2025;DLAND;Bundesländer;12;Brandenburg;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;4351;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2024;DLAND;Bundesländer;15;Sachsen-Anhalt;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;32439;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2024;DLAND;Bundesländer;06;Hessen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;40668;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2020;DLAND;Bundesländer;02;Hamburg;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;27896;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2022;DLAND;Bundesländer;02;Hamburg;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;24566;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2020;DLAND;Bundesländer;10;Saarland;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;12197;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2023;DLAND;Bundesländer;09;Bayern;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS13;15 bis unter 25 Jahre;23039;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2022;DLAND;Bundesländer;07;Rheinland-Pfalz;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS13;15 bis unter 25 Jahre;9081;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2021;DLAND;Bundesländer;14;Sachsen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;34750;Anzahl;ERWP06;Arbeitslose
